File,extroversion,neuroticism,agreeableness,conscientiousness,openness
a2dd854c9c_20.mp4,1.0,0.5,0.5,0.5,0.5
b8a4c17fbe_8.mp4,0.5,0.5,0.5,0.5,0.5
8172b14d94_4.mp4,0.5,0.25,0.25,0.25,0.5
4f2dda223f_20.mp4,0.5,0.25,0.25,0.5,0.5
4c08eeaf99_6.mp4,0.5,0.5,0.5,0.5,0.5
6e85d0151e_4.mp4,0.5,0.5,0.5,0.5,0.5
d858a95536_75.mp4,0.75,0.25,0.25,0.25,0.75
0aea3ae734_3.mp4,0.25,0.5,0.5,0.25,0.25
21ad80e26e_17.mp4,0.5,0.5,0.5,0.25,0.5
61476146da_27.mp4,0.75,0.5,0.5,0.5,0.75
4fdf48c5b7_58.mp4,0.5,0.5,0.5,1.0,0.75
4b8d550db2_22.mp4,0.5,0.5,0.5,0.5,0.5
f30a397b0c_4.mp4,0.25,0.25,0.25,0.5,0.5
4b8d550db2_36.mp4,0.5,0.5,0.5,0.5,0.75
0a368dff45_6.mp4,0.25,0.5,0.5,0.5,1.0
e8477b04ec_15.mp4,0.5,0.25,0.25,0.5,0.5
ddae83d7b2_9.mp4,0.5,0.75,0.75,0.5,0.75
c33dad9f29_1.mp4,0.5,0.5,0.5,0.5,0.5
9664967346_12.mp4,0.25,0.5,0.5,0.25,0.5
8ef33e0102_5.mp4,0.5,0.25,0.25,0.25,0.25
7a393124cb_11.mp4,0.5,0.75,0.75,0.5,0.5
9f1cf0aa41_10.mp4,0.5,0.75,0.75,0.75,0.75
9f4b6cb3c2_7.mp4,0.25,0.5,0.5,0.5,0.5
d471c3cc18_8.mp4,0.5,0.25,0.25,0.5,0.25
ca6f968de3_3.mp4,0.5,0.5,0.5,0.5,0.5
63d4150e21_9.mp4,0.25,0.25,0.25,0.5,0.5
e8477b04ec_29.mp4,0.5,0.5,0.5,0.25,0.5
5990ff1239_21.mp4,0.5,0.75,0.75,0.75,0.75
17becab0e7_10.mp4,0.5,0.5,0.5,0.5,0.5
eb87c332e2_17.mp4,0.5,0.5,0.5,0.5,0.75
d101e676ba_14.mp4,0.5,0.5,0.5,0.5,0.75
40bb63a7fd_42.mp4,0.25,0.5,0.5,0.5,0.5
84125c414e_11.mp4,0.75,0.25,0.25,0.5,0.5
81ef830580_66.mp4,0.5,0.25,0.25,0.75,0.5
40bb63a7fd_56.mp4,0.25,0.75,0.75,0.75,0.5
15b660a496_6.mp4,0.5,0.75,0.75,0.75,0.75
3aabfe0590_20.mp4,0.5,0.75,0.75,0.25,0.5
4b08571b97_3.mp4,0.5,0.25,0.25,0.5,0.75
5783b084a8_6.mp4,0.5,0.5,0.5,0.5,0.75
0b1b1a67eb_11.mp4,0.5,0.5,0.5,0.5,0.5
4c08eeaf99_145.mp4,0.5,0.5,0.5,0.5,0.75
e3a40d1a75_23.mp4,0.25,0.25,0.25,0.25,0.5
446caa6f5f_1.mp4,0.5,0.5,0.5,0.5,0.75
0ebcafdc7c_29.mp4,0.75,0.75,0.75,0.25,0.5
837d3a2ed9_4.mp4,0.25,0.5,0.5,0.5,0.5
d88213a113_2.mp4,0.25,0.25,0.25,0.5,0.5
f1d34d8f6a_5.mp4,0.5,0.5,0.5,0.5,0.5
8697cd1090_15.mp4,0.5,0.5,0.5,0.75,0.5
40bb63a7fd_25.mp4,0.25,1.0,1.0,0.75,0.5
6b5557f4d0_15.mp4,0.5,0.5,0.5,0.5,0.5
db8c3db135_2.mp4,1.0,0.0,0.0,0.25,0.5
81ef830580_15.mp4,0.5,0.5,0.5,0.25,0.5
5783b084a8_11.mp4,1.0,1.0,1.0,0.75,0.75
1a0f97af1e_2.mp4,0.25,0.25,0.25,0.5,0.5
252dd328ef_14.mp4,0.25,0.25,0.25,0.25,0.25
83bfa0e3cf_3.mp4,0.5,0.5,0.5,0.5,0.5
e78f9ed094_4.mp4,0.75,0.75,0.75,0.5,0.75
0ebcafdc7c_15.mp4,0.5,0.5,0.5,0.5,0.5
4c08eeaf99_122.mp4,0.5,0.5,0.5,0.5,0.75
ee966ce916_16.mp4,0.25,0.25,0.25,0.5,0.5
7f0ab09185_1.mp4,0.5,0.5,0.5,0.5,0.75
40bb63a7fd_19.mp4,0.5,0.75,0.75,0.5,0.5
6b5557f4d0_29.mp4,0.5,0.5,0.5,0.5,0.5
c8c00639ec_2.mp4,0.5,0.5,0.5,0.5,0.5
049dbc8289_9.mp4,0.25,0.5,0.5,0.5,0.5
4c08eeaf99_136.mp4,0.5,0.5,0.5,0.75,0.75
e8dae9e16f_1.mp4,0.25,0.25,0.25,0.75,0.25
81ef830580_29.mp4,0.5,0.5,0.5,0.5,0.5
2beaa11d5a_3.mp4,0.5,0.5,0.5,0.5,0.5
f5853adc98_2.mp4,0.25,0.25,0.25,0.25,0.5
2d3a17b517_20.mp4,0.25,0.25,0.25,0.5,0.5
e8477b04ec_66.mp4,0.5,0.5,0.5,0.75,0.5
3f81e67c9b_8.mp4,0.25,0.25,0.25,0.5,0.5
6e85d0151e_12.mp4,0.25,0.5,0.5,0.5,0.5
dfbe16e76b_4.mp4,0.5,0.75,0.75,0.75,0.25
e360674f8b_16.mp4,0.5,0.25,0.25,0.5,0.5
4fdf48c5b7_17.mp4,0.5,0.5,0.5,0.25,0.25
b060020015_18.mp4,0.25,0.25,0.25,0.5,0.25
f1f80e5aa0_10.mp4,0.5,0.5,0.5,0.75,0.5
068371806d_5.mp4,0.25,0.5,0.5,0.5,0.5
b2f72bb343_21.mp4,0.25,0.5,0.5,0.5,0.5
40648dbe74_1.mp4,0.5,0.5,0.5,0.5,0.5
e8de8bb4d0_2.mp4,0.75,0.5,0.5,0.5,0.5
4c08eeaf99_74.mp4,0.25,0.25,0.25,0.25,0.75
4fdabf2807_19.mp4,0.5,0.75,0.75,0.25,0.5
2cb5b3df8d_87.mp4,0.5,0.5,0.5,0.5,0.75
0a368dff45_16.mp4,0.75,0.75,0.75,0.75,1.0
720fccf6b1_83.mp4,0.5,0.25,0.25,0.5,0.5
178581d0ed_23.mp4,0.5,0.25,0.25,0.5,0.5
ee966ce916_9.mp4,0.25,0.25,0.25,0.5,0.5
b573489dbe_9.mp4,0.25,0.5,0.5,0.25,0.5
1a0f97af1e_12.mp4,0.25,0.0,0.0,0.25,0.5
4c08eeaf99_60.mp4,0.5,0.5,0.5,0.25,0.5
e893ca6146_12.mp4,0.25,0.25,0.25,0.25,0.5
ef2f7d7dbf_66.mp4,0.25,0.5,0.5,0.25,0.5
954d841dcb_3.mp4,0.75,0.75,0.75,0.75,0.75
4c08eeaf99_48.mp4,0.75,0.5,0.5,0.75,0.5
0a6455dbb0_111.mp4,0.25,0.0,0.0,0.5,0.25
1ffcdc3b90_17.mp4,0.25,0.25,0.25,0.25,0.5
faf57b8b8a_2.mp4,0.5,0.75,0.75,0.5,0.75
b060020015_8.mp4,0.25,0.25,0.25,0.5,0.5
ef2f7d7dbf_72.mp4,0.25,0.5,0.5,0.5,0.5
4d1a00e372_3.mp4,0.5,0.75,0.75,0.5,0.75
720fccf6b1_54.mp4,0.25,0.5,0.5,0.5,0.5
4274b5c7b4_9.mp4,0.5,0.25,0.25,0.5,0.5
e918b859ee_9.mp4,0.5,0.5,0.5,0.75,0.5
f3dee66e8b_15.mp4,0.5,0.5,0.5,0.5,0.5
afe5adf2d6_1.mp4,0.5,0.5,0.5,0.25,0.75
049dbc8289_32.mp4,0.25,0.5,0.5,0.25,0.5
720fccf6b1_40.mp4,0.5,0.5,0.5,0.5,0.5
a1efe8642e_5.mp4,0.25,0.75,0.75,0.25,0.5
7bd0303cc6_7.mp4,0.5,0.5,0.5,0.5,0.25
6e8b99814c_12.mp4,0.5,0.25,0.25,0.25,0.5
2cb5b3df8d_50.mp4,0.5,0.5,0.5,0.5,0.25
b0390cf0b5_2.mp4,0.5,0.75,0.75,0.75,0.75
8672769492_17.mp4,0.5,0.5,0.5,0.5,0.5
8697cd1090_8.mp4,0.5,0.75,0.75,0.75,0.75
e3a65645cf_17.mp4,0.25,0.5,0.5,0.25,0.5
3fb0a97a52_15.mp4,0.5,0.5,0.5,0.5,0.5
9d22732682_34.mp4,0.25,0.5,0.5,0.5,0.5
720fccf6b1_68.mp4,0.75,0.75,0.75,0.75,0.5
34525d0742_40.mp4,0.5,0.5,0.5,0.5,0.75
9d22732682_20.mp4,0.5,0.5,0.5,0.25,0.75
f3dee66e8b_29.mp4,0.5,0.5,0.5,0.25,0.5
df2b112a9a_6.mp4,0.5,0.25,0.25,0.25,0.25
34525d0742_1.mp4,0.75,0.75,0.75,0.5,0.75
2db735a1d8_14.mp4,0.5,0.25,0.25,0.5,0.5
8d0ee9e27f_16.mp4,0.5,0.25,0.25,0.25,0.5
392b9627d1_15.mp4,0.5,0.5,0.5,0.5,0.75
09044899e9_3.mp4,0.5,0.75,0.75,0.25,0.75
2598d31ae3_8.mp4,0.75,0.5,0.5,0.75,0.5
62c05bb425_16.mp4,0.5,0.5,0.5,0.25,0.5
81729924f7_6.mp4,0.5,0.5,0.5,0.5,0.75
c8c00639ec_57.mp4,0.5,0.5,0.5,0.5,0.5
f7c3f8989b_4.mp4,0.25,0.5,0.5,0.5,0.25
068371806d_44.mp4,0.5,0.25,0.25,0.25,0.5
c8c00639ec_43.mp4,0.5,0.25,0.25,0.5,0.5
99ae4f4c9b_9.mp4,0.5,0.5,0.5,0.5,0.5
0c5b027fa3_11.mp4,0.5,0.75,0.75,0.75,0.75
400f09a2d4_32.mp4,0.5,0.5,0.5,0.5,0.5
36348f998e_9.mp4,0.25,0.25,0.25,0.25,0.5
4274b5c7b4_112.mp4,0.25,0.25,0.25,0.25,0.5
0a6455dbb0_3.mp4,0.25,1.0,1.0,0.25,0.25
f7c3f8989b_91.mp4,0.5,0.75,0.75,0.25,0.25
86410175f1_2.mp4,0.5,0.5,0.5,0.75,0.5
f1f80e5aa0_5.mp4,0.5,0.5,0.5,0.75,0.75
e78f9ed094_13.mp4,0.75,0.75,0.75,0.75,0.75
400f09a2d4_26.mp4,0.75,0.5,0.5,0.5,0.75
4274b5c7b4_106.mp4,0.5,0.5,0.5,0.5,0.5
323d340cd3_6.mp4,0.5,0.5,0.5,0.25,0.5
7d3e7dcfc7_26.mp4,0.5,0.5,0.5,0.5,0.5
8d0ee9e27f_6.mp4,0.5,0.25,0.25,0.25,0.5
f5853adc98_22.mp4,0.5,0.5,0.5,0.25,0.25
9f1cf0aa41_2.mp4,0.5,0.5,0.5,0.5,0.5
c8c00639ec_94.mp4,0.5,0.25,0.25,0.5,0.5
dfbe16e76b_43.mp4,0.5,0.5,0.5,0.75,0.25
0e90f800ce_7.mp4,0.5,1.0,1.0,0.5,0.25
c8c00639ec_80.mp4,0.5,0.5,0.5,0.5,0.75
15b660a496_13.mp4,0.5,0.75,0.75,0.5,0.75
f5853adc98_36.mp4,0.25,0.5,0.5,0.25,0.25
d36034bdbf_9.mp4,0.5,0.25,0.25,0.75,0.25
ff2f622b24_6.mp4,0.25,0.25,0.25,0.5,0.5
50f1e03687_1.mp4,0.5,0.5,0.5,0.5,0.5
d2c81a62e2_1.mp4,0.5,0.5,0.5,0.5,0.5
f7c3f8989b_102.mp4,0.5,0.25,0.25,0.5,0.5
ff90a58bf4_6.mp4,0.5,0.25,0.25,0.25,0.25
e918b859ee_19.mp4,0.5,0.25,0.25,0.5,0.75
446caa6f5f_49.mp4,0.5,0.25,0.25,0.25,0.25
2630e932f0_47.mp4,0.75,0.25,0.25,0.25,0.75
2630e932f0_53.mp4,0.5,0.5,0.5,0.25,0.5
b8c262bf8f_7.mp4,0.5,0.5,0.5,0.5,0.5
f7c3f8989b_116.mp4,0.5,0.5,0.5,0.5,0.5
4d1a00e372_23.mp4,0.5,0.75,0.75,0.5,0.75
800ea6fc4a_8.mp4,0.25,0.0,0.0,0.25,0.5
0569fa067c_4.mp4,0.5,0.75,0.75,0.75,0.75
50a13bf3e8_1.mp4,0.5,0.25,0.25,0.5,0.5
8c8de3ceb3_48.mp4,0.5,0.5,0.5,0.5,0.5
7a393124cb_7.mp4,0.5,0.5,0.5,0.25,0.75
6df776419c_8.mp4,0.5,0.5,0.5,0.5,0.75
1e93810269_7.mp4,0.75,0.5,0.5,0.5,0.75
713988ddb7_2.mp4,0.5,0.75,0.75,0.75,0.75
222c522dd4_13.mp4,0.5,0.5,0.5,0.5,0.5
0014697d89_24.mp4,0.5,0.5,0.5,0.5,0.5
04ce952d75_13.mp4,0.5,0.5,0.5,0.5,0.5
7bd0303cc6_13.mp4,0.75,0.75,0.75,1.0,0.75
540c0cba0a_183.mp4,0.25,0.25,0.25,0.5,0.5
c651eb1676_32.mp4,0.5,0.5,0.5,0.25,0.5
5485a1453e_8.mp4,0.5,0.5,0.5,0.5,0.5
0a6455dbb0_36.mp4,0.25,0.0,0.0,0.25,0.25
d649734465_6.mp4,0.5,0.5,0.5,0.75,0.75
0014697d89_18.mp4,0.25,0.5,0.5,0.5,0.5
0a6455dbb0_22.mp4,0.5,0.0,0.0,0.5,0.25
c651eb1676_26.mp4,0.5,0.5,0.5,0.25,0.25
c651eb1676_150.mp4,0.25,0.5,0.5,0.25,0.5
540c0cba0a_197.mp4,0.25,0.5,0.5,0.25,0.25
abbac10d03_10.mp4,0.5,0.75,0.75,0.75,0.75
323d340cd3_16.mp4,0.5,0.75,0.75,0.25,0.5
e2298a78bc_4.mp4,0.5,0.5,0.5,0.5,0.5
dfbc6c5b59_1.mp4,0.0,0.5,0.5,0.75,0.25
e5124f7ead_8.mp4,0.5,0.75,0.75,0.75,0.75
7d3e7dcfc7_1.mp4,0.75,0.75,0.75,0.75,0.75
f2d95ed15e_6.mp4,0.25,0.5,0.5,0.5,0.5
154ece9b23_10.mp4,0.5,0.5,0.5,0.5,0.75
2cb5b3df8d_7.mp4,0.5,0.25,0.25,0.5,0.5
d101e676ba_5.mp4,0.5,0.5,0.5,0.5,0.5
f2d95ed15e_58.mp4,0.25,0.25,0.25,0.25,0.5
4f2dda223f_7.mp4,0.5,0.25,0.25,0.25,0.5
540c0cba0a_140.mp4,0.25,0.5,0.5,0.25,0.5
803f00292c_1.mp4,0.25,0.5,0.5,0.5,0.5
3eeda30ea0_4.mp4,0.75,0.75,0.75,0.5,0.75
b8a4c17fbe_12.mp4,0.75,0.5,0.5,0.75,0.5
7770f52caa_2.mp4,0.5,0.5,0.5,0.5,0.75
2197da9321_40.mp4,0.75,0.5,0.5,0.5,0.75
af0590ec9d_6.mp4,0.5,0.5,0.5,0.5,0.5
480f40cc10_12.mp4,0.5,0.25,0.25,0.5,0.75
9928319982_3.mp4,0.5,0.5,0.5,0.5,0.5
f2d95ed15e_70.mp4,0.5,0.25,0.25,0.5,0.5
98040a6a3b_3.mp4,0.5,0.5,0.5,0.5,0.75
e0f26547d1_19.mp4,0.5,0.5,0.5,0.5,0.5
f2d95ed15e_64.mp4,0.5,0.0,0.0,0.25,0.5
e04ef31af1_6.mp4,0.5,0.5,0.5,0.5,0.75
ccac203066_6.mp4,0.5,0.5,0.5,0.5,0.5
82ab936b7a_8.mp4,0.25,0.5,0.5,0.5,0.25
540c0cba0a_154.mp4,0.25,0.5,0.5,0.25,0.5
f2d95ed15e_65.mp4,0.25,0.25,0.25,0.25,0.25
540c0cba0a_155.mp4,0.25,0.25,0.25,0.25,0.5
82ab936b7a_9.mp4,0.5,0.25,0.25,0.5,0.25
ccac203066_7.mp4,0.5,0.5,0.5,0.5,0.75
e04ef31af1_7.mp4,0.5,0.5,0.5,0.5,0.75
b8a4c17fbe_13.mp4,0.5,0.5,0.5,0.5,0.5
3eeda30ea0_5.mp4,0.75,0.75,0.75,0.75,0.75
e0f26547d1_18.mp4,0.5,0.5,0.5,0.5,0.75
98040a6a3b_2.mp4,0.25,0.25,0.25,0.5,0.5
f2d95ed15e_71.mp4,0.75,0.25,0.25,0.5,0.5
9928319982_2.mp4,0.75,0.75,0.75,0.75,0.75
480f40cc10_13.mp4,0.75,0.75,0.75,0.75,0.75
2197da9321_41.mp4,0.5,0.25,0.25,0.25,0.5
f2d95ed15e_59.mp4,0.5,0.5,0.5,0.5,0.25
d101e676ba_4.mp4,0.25,0.0,0.0,0.5,0.5
4f2dda223f_6.mp4,0.5,0.25,0.25,0.5,0.5
540c0cba0a_169.mp4,0.5,0.5,0.5,0.25,0.5
6fc933eef0_1.mp4,0.5,0.75,0.75,0.5,0.5
154ece9b23_11.mp4,0.5,0.5,0.5,0.5,0.75
f2d95ed15e_7.mp4,0.25,0.5,0.5,0.5,0.25
e5124f7ead_9.mp4,0.5,0.5,0.5,0.75,0.5
2cb5b3df8d_6.mp4,0.5,0.5,0.5,0.5,0.5
01accc35e4_1.mp4,0.25,0.5,0.5,0.5,0.5
c651eb1676_27.mp4,0.5,0.5,0.5,0.25,0.5
f8ade0f42f_1.mp4,0.5,0.5,0.5,0.5,0.75
0014697d89_19.mp4,0.25,0.5,0.5,0.5,0.5
e2298a78bc_5.mp4,0.5,0.5,0.5,0.5,0.75
323d340cd3_17.mp4,0.75,0.75,0.75,0.5,0.5
540c0cba0a_196.mp4,0.0,0.5,0.5,0.25,0.5
c651eb1676_151.mp4,0.25,0.75,0.75,0.25,0.5
c651eb1676_145.mp4,0.5,0.5,0.5,0.25,0.25
7bd0303cc6_12.mp4,0.5,0.75,0.75,0.5,0.75
0a6455dbb0_37.mp4,0.5,0.0,0.0,0.5,0.5
5485a1453e_9.mp4,0.5,0.5,0.5,0.5,0.5
c651eb1676_33.mp4,0.5,0.5,0.5,0.25,0.5
d471c3cc18_12.mp4,0.25,0.25,0.25,0.25,0.25
9948bda475_26.mp4,0.5,0.5,0.5,0.5,0.5
04ce952d75_12.mp4,0.25,0.5,0.5,0.5,0.5
6474d3ca38_27.mp4,0.5,0.5,0.5,0.5,0.5
1e93810269_6.mp4,0.5,0.0,0.0,0.25,0.5
540c0cba0a_17.mp4,0.5,0.5,0.5,0.5,0.5
7a393124cb_6.mp4,0.5,0.5,0.5,0.25,0.5
8c8de3ceb3_49.mp4,0.25,0.5,0.5,0.5,0.5
222c522dd4_12.mp4,0.5,0.5,0.5,0.5,0.5
5dbe49fbc2_13.mp4,0.5,0.5,0.5,0.5,0.5
713988ddb7_3.mp4,0.5,0.75,0.75,0.75,0.75
800ea6fc4a_9.mp4,0.25,0.0,0.0,0.25,0.25
b8c262bf8f_6.mp4,0.5,0.5,0.5,0.5,0.5
f7c3f8989b_47.mp4,0.25,0.5,0.5,0.5,0.5
2630e932f0_52.mp4,0.5,0.25,0.25,0.25,0.5
a6a618dc02_1.mp4,0.0,0.0,0.0,0.25,0.25
0569fa067c_5.mp4,0.5,0.5,0.5,0.75,0.5
ff2f622b24_7.mp4,0.5,0.5,0.5,0.5,0.75
446caa6f5f_48.mp4,0.5,0.25,0.25,0.5,0.5
2630e932f0_46.mp4,0.5,0.25,0.25,0.25,0.75
e918b859ee_18.mp4,0.75,0.25,0.25,0.75,0.5
ff90a58bf4_7.mp4,0.5,0.25,0.25,0.5,0.5
4d1a00e372_36.mp4,0.75,0.75,0.75,0.75,0.75
dfbe16e76b_56.mp4,0.5,0.5,0.5,0.75,0.25
c8c00639ec_81.mp4,0.5,0.25,0.25,0.5,0.5
0e90f800ce_6.mp4,0.75,0.5,0.5,0.25,0.5
d36034bdbf_8.mp4,0.75,0.25,0.25,0.5,0.5
f5853adc98_37.mp4,0.25,0.5,0.5,0.25,0.25
f5853adc98_23.mp4,0.5,0.5,0.5,0.5,0.75
8d0ee9e27f_7.mp4,0.5,0.25,0.25,0.25,0.5
dfbe16e76b_42.mp4,0.25,0.75,0.75,1.0,0.25
c8c00639ec_95.mp4,0.5,0.25,0.25,0.5,0.5
9f1cf0aa41_3.mp4,0.5,0.5,0.5,0.5,0.75
4274b5c7b4_107.mp4,0.25,0.5,0.5,0.5,0.5
e78f9ed094_12.mp4,0.5,0.75,0.75,0.75,0.75
f1f80e5aa0_4.mp4,0.5,0.75,0.75,0.5,0.75
f7c3f8989b_84.mp4,0.5,0.5,0.5,0.25,0.5
323d340cd3_7.mp4,0.5,0.5,0.5,0.25,0.5
0c5b027fa3_10.mp4,0.5,0.5,0.5,0.5,0.5
86410175f1_3.mp4,0.5,0.5,0.5,0.5,0.5
f7c3f8989b_90.mp4,0.5,0.75,0.75,0.5,0.5
4274b5c7b4_113.mp4,0.25,0.25,0.25,0.25,0.25
36348f998e_8.mp4,0.5,0.5,0.5,0.5,0.5
400f09a2d4_33.mp4,0.75,0.75,0.75,0.75,0.75
c8c00639ec_42.mp4,0.25,0.25,0.25,0.25,0.25
f7c3f8989b_5.mp4,0.25,0.5,0.5,0.5,0.75
99ae4f4c9b_8.mp4,0.5,0.75,0.75,0.5,0.75
62c05bb425_17.mp4,0.5,0.75,0.75,0.5,0.5
2598d31ae3_9.mp4,0.5,0.5,0.5,0.75,0.5
c8c00639ec_56.mp4,0.5,0.5,0.5,0.5,0.5
f3dee66e8b_28.mp4,0.5,0.5,0.5,0.5,0.75
34525d0742_41.mp4,0.5,0.5,0.5,0.5,0.75
9d22732682_21.mp4,0.5,0.5,0.5,0.25,0.75
09044899e9_2.mp4,0.5,0.75,0.75,0.25,0.75
8d0ee9e27f_17.mp4,0.5,0.25,0.25,0.25,0.5
392b9627d1_14.mp4,0.5,0.5,0.5,0.75,0.75
2db735a1d8_15.mp4,0.5,0.5,0.5,0.5,0.5
e3a65645cf_16.mp4,0.25,0.25,0.25,0.25,0.5
8697cd1090_9.mp4,0.5,0.5,0.5,0.5,0.75
2cb5b3df8d_79.mp4,0.25,0.5,0.5,0.5,0.75
8672769492_16.mp4,0.5,0.5,0.5,0.5,0.5
b0390cf0b5_3.mp4,0.5,0.75,0.75,0.75,0.75
effd43f74d_1.mp4,0.5,0.5,0.5,0.5,0.75
720fccf6b1_69.mp4,0.5,0.5,0.5,0.25,0.5
9d22732682_35.mp4,0.5,0.5,0.5,0.5,0.75
3fb0a97a52_14.mp4,0.75,0.5,0.5,0.75,0.75
720fccf6b1_41.mp4,0.5,0.5,0.5,0.5,0.5
049dbc8289_33.mp4,0.25,0.5,0.5,0.75,0.5
f3dee66e8b_14.mp4,0.5,0.5,0.5,0.5,0.5
e918b859ee_8.mp4,0.5,0.5,0.5,0.5,0.75
4274b5c7b4_8.mp4,0.5,0.25,0.25,0.5,0.5
2cb5b3df8d_51.mp4,1.0,0.5,0.5,0.25,0.25
6e8b99814c_13.mp4,0.5,0.0,0.0,0.25,0.5
a1efe8642e_4.mp4,0.0,0.25,0.25,0.25,0.25
ef2f7d7dbf_98.mp4,0.5,0.75,0.75,0.5,0.75
2cb5b3df8d_45.mp4,0.25,0.25,0.25,0.0,0.25
2fc379ac56_1.mp4,0.5,0.75,0.75,0.25,0.75
720fccf6b1_55.mp4,0.25,0.25,0.25,0.5,0.25
0a6455dbb0_104.mp4,0.25,0.25,0.25,0.25,0.5
faf57b8b8a_3.mp4,0.5,0.75,0.75,0.5,0.75
9d22732682_4.mp4,0.5,0.5,0.5,0.5,0.75
1ffcdc3b90_16.mp4,0.5,0.25,0.25,0.5,0.5
ef2f7d7dbf_73.mp4,0.5,0.5,0.5,0.5,0.5
b060020015_9.mp4,0.25,0.5,0.5,0.75,0.5
b056ba1559_1.mp4,0.5,0.5,0.5,0.5,0.5
4c08eeaf99_49.mp4,0.5,0.5,0.5,0.25,0.5
954d841dcb_2.mp4,0.75,0.75,0.75,0.5,0.75
e893ca6146_13.mp4,0.5,0.5,0.5,0.5,0.75
ef2f7d7dbf_67.mp4,0.25,0.25,0.25,0.25,0.5
ccac203066_11.mp4,0.5,0.5,0.5,0.5,0.5
0a6455dbb0_110.mp4,0.25,0.0,0.0,0.25,0.25
ee966ce916_8.mp4,0.25,0.5,0.5,0.5,0.5
1a0f97af1e_13.mp4,0.25,0.25,0.25,0.25,0.5
b573489dbe_8.mp4,0.5,0.5,0.5,0.5,0.5
178581d0ed_22.mp4,0.5,0.5,0.5,0.5,0.75
720fccf6b1_82.mp4,1.0,0.25,0.25,0.5,0.5
fa8d5491a9_1.mp4,0.25,0.5,0.5,0.5,0.75
4c08eeaf99_61.mp4,0.5,0.5,0.5,0.5,0.5
2cb5b3df8d_86.mp4,0.25,0.5,0.5,0.5,0.25
4c08eeaf99_75.mp4,0.5,0.5,0.5,0.5,0.5
e8de8bb4d0_3.mp4,0.5,0.5,0.5,0.5,0.5
5485a1453e_15.mp4,0.25,0.25,0.25,0.25,0.5
720fccf6b1_96.mp4,0.75,0.25,0.25,0.5,0.5
d858a95536_2.mp4,0.25,0.25,0.25,0.5,0.75
068371806d_4.mp4,0.5,0.5,0.5,0.25,0.5
b2f72bb343_20.mp4,0.25,0.5,0.5,0.5,0.5
b0fbb33144_1.mp4,0.5,0.5,0.5,0.5,0.5
4fdf48c5b7_16.mp4,0.5,0.5,0.5,0.25,0.75
e360674f8b_17.mp4,0.5,0.5,0.5,0.5,0.5
f1f80e5aa0_11.mp4,0.25,0.25,0.25,0.5,0.5
b060020015_19.mp4,0.5,0.5,0.5,0.5,0.5
215a1b2169_2.mp4,0.75,0.75,0.75,0.5,0.75
dfbe16e76b_5.mp4,0.25,0.75,0.75,0.75,0.25
3f81e67c9b_9.mp4,0.25,0.5,0.5,0.25,0.75
e8477b04ec_67.mp4,0.5,0.5,0.5,0.75,0.5
2d3a17b517_21.mp4,0.5,0.5,0.5,0.5,0.75
f5853adc98_3.mp4,0.25,0.5,0.5,0.5,0.5
4c08eeaf99_137.mp4,0.5,0.5,0.5,0.5,0.5
049dbc8289_8.mp4,0.25,0.5,0.5,0.5,0.25
c8c00639ec_3.mp4,0.25,0.25,0.25,0.5,0.5
6b5557f4d0_28.mp4,0.5,0.5,0.5,0.5,0.5
40bb63a7fd_18.mp4,0.25,0.5,0.5,0.5,0.5
2beaa11d5a_2.mp4,0.5,0.5,0.5,0.5,0.25
64834587c1_2.mp4,0.5,0.5,0.5,0.5,0.5
e78f9ed094_5.mp4,0.5,0.5,0.5,0.5,0.5
ee966ce916_17.mp4,0.25,0.25,0.25,0.5,0.5
4c08eeaf99_123.mp4,0.5,0.5,0.5,0.5,0.5
db8c3db135_3.mp4,0.75,0.5,0.5,0.5,0.75
6b5557f4d0_14.mp4,0.25,0.5,0.5,0.5,0.5
40bb63a7fd_24.mp4,0.25,0.75,0.75,0.75,0.5
83bfa0e3cf_2.mp4,0.5,0.5,0.5,0.5,0.5
252dd328ef_15.mp4,0.25,0.5,0.5,0.25,0.25
1a0f97af1e_3.mp4,0.25,0.0,0.0,0.5,0.5
5783b084a8_10.mp4,0.5,0.75,0.75,0.5,0.75
d8367d3dac_6.mp4,0.5,0.5,0.5,0.5,0.5
0ebcafdc7c_28.mp4,0.75,0.5,0.5,0.5,0.5
e3a40d1a75_22.mp4,0.5,0.25,0.25,0.25,0.5
8697cd1090_14.mp4,0.5,0.5,0.5,0.5,0.5
f1d34d8f6a_4.mp4,0.25,0.25,0.25,0.5,0.5
d88213a113_3.mp4,0.5,0.25,0.25,0.5,0.5
837d3a2ed9_5.mp4,0.25,0.5,0.5,0.25,0.25
40bb63a7fd_30.mp4,0.5,0.5,0.5,0.5,0.5
81ef830580_16.mp4,0.5,0.5,0.5,0.25,0.5
d8367d3dac_4.mp4,0.5,0.5,0.5,0.5,0.75
5783b084a8_12.mp4,0.75,0.75,0.75,0.75,0.75
1a0f97af1e_1.mp4,0.25,0.0,0.0,0.25,0.25
4c08eeaf99_109.mp4,0.5,0.5,0.5,0.5,0.75
6b5557f4d0_16.mp4,0.25,0.5,0.5,0.5,0.5
db8c3db135_1.mp4,1.0,0.75,0.75,0.25,0.0
40bb63a7fd_32.mp4,0.25,0.25,0.25,0.25,0.5
837d3a2ed9_7.mp4,0.25,0.5,0.5,0.5,0.5
d88213a113_1.mp4,0.25,0.25,0.25,0.5,0.5
