,Input.extroversion_video1,Input.extroversion_video2,Input.neuroticism_video1,Input.neuroticism_video2,Input.agreeableness_video1,Input.agreeableness_video2,Input.conscientiousness_video1,Input.conscientiousness_video2,Input.openness_video1,Input.openness_video2,WorkerId,Answer.hO.left,Answer.hO.right,Answer.hC.left,Answer.hC.right,Answer.hE.left,Answer.hE.right,Answer.hA.left,Answer.hO.right.1,Answer.hO.left.1,Answer.hA.right,Answer.hN.left,Answer.hN.right,Answer.hTLeft.left,Answer.hTRight.right
101,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A22KRF782ELLB0,False,True,True,False,False,True,True,True,False,False,True,False,True,True
102,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A3TUMZ954ORSUC,True,False,True,False,True,False,True,False,True,False,False,True,True,True
103,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A2D7SD76AM3Y9C,False,True,False,True,True,False,True,True,False,False,True,False,True,True
104,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A1EX0MEOPF8AHT,False,True,False,True,True,False,False,True,False,True,True,False,True,True
105,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A3UUH3632AI3ZX,False,True,True,False,False,True,True,True,False,False,False,True,True,True
106,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A1Q7VWUBIJOK17,True,False,True,False,True,False,True,False,True,False,False,True,True,True
107,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A1NF6PELRKACS9,False,True,True,False,False,True,True,True,False,False,False,True,True,True
108,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A1IU5OP7BBZHZ7,True,False,False,True,False,True,False,False,True,True,False,True,True,True
109,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A26399B1QZ7XJJ,True,False,True,False,True,False,False,False,True,True,False,True,True,True
110,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A3O81LHBBI8NPK,False,True,True,False,False,True,True,True,False,False,False,True,True,True
111,https://www.cs.umb.edu/~srikark/selected_videos/5f94648651_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_24.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_139.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/400f09a2d4_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/852d9942d3_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_61.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_12.mp4,A3QS7M912JGKFD,True,False,True,False,False,True,True,False,True,False,True,False,True,True
112,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A18LFH7XW61JO9,True,False,True,False,True,False,True,False,True,False,False,True,True,True
113,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,AH3ER3EJXHRO2,False,True,True,False,True,False,False,True,False,True,False,True,True,True
114,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A1S88VQY8G8CNC,False,True,True,False,True,False,True,True,False,False,True,False,True,True
115,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A22KRF782ELLB0,True,False,True,False,True,False,True,False,True,False,False,True,True,True
116,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A3QI1RV4HQ9MOC,False,True,True,False,True,False,False,True,False,True,True,False,True,True
117,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,ASWZO1WY1UHEP,True,False,True,False,True,False,True,False,True,False,False,True,True,True
118,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A1NF6PELRKACS9,True,False,True,False,True,False,False,False,True,True,True,False,True,True
119,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A26399B1QZ7XJJ,False,True,False,True,True,False,True,True,False,False,True,False,True,True
120,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A13XXMDHOULEZ7,False,True,True,False,True,False,False,True,False,True,True,False,True,True
121,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A3QZMGTVA4VO44,False,True,True,False,True,False,True,True,False,False,True,False,True,True
122,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A2QD9PJUKW7PKK,False,True,False,True,True,False,False,True,False,True,False,True,True,True
123,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A1EX0MEOPF8AHT,True,False,False,True,True,False,False,False,True,True,False,True,True,True
124,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,AISFU4P55HYEH,True,False,True,False,True,False,True,False,True,False,False,True,True,True
125,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A2J237J8KM3OCS,False,True,False,True,False,True,True,True,False,False,False,True,True,True
126,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A3CAF7LTD3ORSG,True,False,False,True,True,False,True,False,True,False,True,False,True,True
127,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A1IU5OP7BBZHZ7,True,False,True,False,True,False,False,False,True,True,True,False,True,True
128,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A3UUH3632AI3ZX,True,False,True,False,True,False,False,False,True,True,False,True,True,True
129,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A3QS7M912JGKFD,False,True,True,False,False,True,True,True,False,False,False,True,True,True
130,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A2R76CKAHFJ6JM,True,False,True,False,False,True,False,False,True,True,False,True,True,True
131,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A3169N2SCN3ENK,True,False,True,False,True,False,True,False,True,False,False,True,True,True
132,https://www.cs.umb.edu/~srikark/selected_videos/81729924f7_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_56.mp4,https://www.cs.umb.edu/~srikark/selected_videos/82ab936b7a_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a7096b272_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2cb5b3df8d_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_95.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_37.mp4,A3EG4C9T4F5DUR,True,False,False,True,True,False,True,False,True,False,True,False,True,True
