workerId,video.left,video.right,o.true,c.true,e.true,a.true,n.true,o.answer,c.answer,e.answer,a.answer,n.answer
AH3ER3EJXHRO2,dfbe16e76b_56.mp4,e918b859ee_15.mp4,left,right,left,right,right,right,right,left,left,left
A11SX02CICZN85,dfbe16e76b_56.mp4,e918b859ee_15.mp4,left,right,left,right,right,right,left,right,right,right
A2UF2FRGVW4T89,dfbe16e76b_56.mp4,e918b859ee_15.mp4,left,right,left,right,right,right,right,left,left,left
A1S88VQY8G8CNC,dfbe16e76b_56.mp4,e918b859ee_15.mp4,left,right,left,right,right,left,right,left,left,left
A3GXSHLBND9E92,dfbe16e76b_56.mp4,e918b859ee_15.mp4,left,right,left,right,right,right,right,right,left,right
A2KJ983WWTEK4L,dfbe16e76b_56.mp4,e918b859ee_15.mp4,left,right,left,right,right,right,right,left,right,left
A1NF6PELRKACS9,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,left,left
A2KJ983WWTEK4L,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,left,right,left,right,left
AL6TUFYAMT6U4,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,right,right,left
A3169N2SCN3ENK,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,left,left
A1Q7VWUBIJOK17,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,right
A3O81LHBBI8NPK,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,left
A1L8RL58MYU4NC,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,right,left,right
AISFU4P55HYEH,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,right,right,left
A314XJY8V1YL12,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,left,left
A32UE0WDFAUWBE,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,right,left,left
A1NH9LK567B862,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,left,right,right,left
A18LFH7XW61JO9,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,left
A16FIPBHBYLFKY,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,left,right,right,right,left
A36LOA6VLJU157,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,left,left,right,left
A2XI3DX3IJ1TAV,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,left,right,right,left
A11SX02CICZN85,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,left,left,left,right,right
A1IU5OP7BBZHZ7,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,left
A1S88VQY8G8CNC,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,left,right
ASWZO1WY1UHEP,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,left,left,left,right,right
AH3ER3EJXHRO2,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,left
A2QD9PJUKW7PKK,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,left,left,right,left
A3CAF7LTD3ORSG,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,left
A2UF2FRGVW4T89,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,left,right
A2J237J8KM3OCS,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,left
APSN3KV49VLKX,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,left,right,right,right,left
A22KRF782ELLB0,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,left,left
A3QZMGTVA4VO44,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,left
A3QS7M912JGKFD,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,left,left,left,right,left
AHXCMJUY4KI4C,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,left,right,right,left
A3UUH3632AI3ZX,82ab936b7a_3.mp4,b0390cf0b5_6.mp4,right,left,left,right,left,right,right,left,right,left
A2UF2FRGVW4T89,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,right,right,right
A2ZV821LZHVOHD,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,left,right
AMX5R6NLYNA2K,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,right,right,right
A3QZMGTVA4VO44,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,left,left
A1Q7VWUBIJOK17,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,left,left
AETIZKQNUSBLB,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,right,left,left
A3QS7M912JGKFD,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,right,left,right
APSN3KV49VLKX,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,left,left,right,right
A32UE0WDFAUWBE,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,right,left,right
A36LOA6VLJU157,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,right,left
A22KRF782ELLB0,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,right,right,left
A3L3ZFL1NYFTCF,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,right,right,right
A1NH9LK567B862,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,left,left,left
A1NF6PELRKACS9,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,right,left,left
A3TUMZ954ORSUC,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,right,left,left
A1L8RL58MYU4NC,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,left,left,left
A3169N2SCN3ENK,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,right,left,left
A18LFH7XW61JO9,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,left,left
A2XI3DX3IJ1TAV,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,left,left
A16FIPBHBYLFKY,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,left,left,left,left
A2J237J8KM3OCS,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,right,right
A2QD9PJUKW7PKK,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,right,right,right
A3CAF7LTD3ORSG,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,right,left,right
A2KJ983WWTEK4L,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,left,right,left,left
A3O81LHBBI8NPK,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,right,right,right,right
AISFU4P55HYEH,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,left,left
A3UUH3632AI3ZX,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,right,right,left
AH3ER3EJXHRO2,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,right,left,right
ASWZO1WY1UHEP,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,left,right,right,left,left
A1IU5OP7BBZHZ7,4fdf48c5b7_30.mp4,82ab936b7a_3.mp4,left,left,right,right,right,right,left,right,left,left
A36LOA6VLJU157,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,right,left,left,left,left
AMX5R6NLYNA2K,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,right
ASWZO1WY1UHEP,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,right
A16FIPBHBYLFKY,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,right,left,right
AL6TUFYAMT6U4,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,right,right,right,left,right
A3CAF7LTD3ORSG,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,left,left
A1IU5OP7BBZHZ7,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,left,left,right,left
A314XJY8V1YL12,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,left,right
A1S88VQY8G8CNC,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,left,right
AISFU4P55HYEH,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,left,left,left,right
A3UUH3632AI3ZX,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,left,left
A1NH9LK567B862,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,right,left,right
A2UF2FRGVW4T89,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,left,right
A2XI3DX3IJ1TAV,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,right,left,left,right,right
A3O81LHBBI8NPK,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,left
A2KJ983WWTEK4L,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,right,right,left,left,right
A32UE0WDFAUWBE,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,right
A22KRF782ELLB0,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,right
A3QS7M912JGKFD,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,left,right
A3862RIFFUV141,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,left
A1Q7VWUBIJOK17,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,right
A1E2VJVX6MZ6PL,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,left,right,right,right
APSN3KV49VLKX,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,right,left,right,left,right
A11SX02CICZN85,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,right,left,right
A272A0JGRTBFCR,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,left,right
A1NF6PELRKACS9,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,left,left,right,right
A1KFK92GEFQ9F5,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,left
A2ZV821LZHVOHD,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,left,right,left,left
A3169N2SCN3ENK,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,left,right
A3QZMGTVA4VO44,7a393124cb_1.mp4,c8c00639ec_21.mp4,right,left,left,right,right,left,right,left,right,right
A3QS7M912JGKFD,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,right,left,left
A16FIPBHBYLFKY,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,right,right,right
A1KFK92GEFQ9F5,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,right,left,left
A3CAF7LTD3ORSG,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,left,left,right
AISFU4P55HYEH,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,right,left,left
A22KRF782ELLB0,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,right,left,left
A32UE0WDFAUWBE,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,left,left,right
A3QZMGTVA4VO44,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,left,left,left
A2KJ983WWTEK4L,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,right,right,left,right,left
A1NF6PELRKACS9,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,left,left,left
A3UUH3632AI3ZX,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,left,left,left
AL6TUFYAMT6U4,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,right,right,right,left,right
A1Q7VWUBIJOK17,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,right,left,right
A3862RIFFUV141,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,left,left,right
A2UF2FRGVW4T89,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,right,left,right
AMX5R6NLYNA2K,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,right,left,left
A3O81LHBBI8NPK,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,left,left,left
A3169N2SCN3ENK,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,left,left,right
ASWZO1WY1UHEP,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,right,left,left
A36LOA6VLJU157,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,left,right,left
A18LFH7XW61JO9,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,left,left,left
A1NH9LK567B862,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,right,right,left
A272A0JGRTBFCR,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,right,left,right,left
A1IU5OP7BBZHZ7,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,left,left,right
APSN3KV49VLKX,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,right,right,right,left,right
A1S88VQY8G8CNC,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,left,left,left
A2XI3DX3IJ1TAV,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,right,right,left,right,right
A314XJY8V1YL12,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,left,left,left,left,left
A11SX02CICZN85,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,right,right,right,right,right
A1E2VJVX6MZ6PL,82ab936b7a_3.mp4,cbb1666eaf_10.mp4,left,left,right,left,left,right,left,right,left,left
A2IRHCO3GWX449,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,right
A1E2VJVX6MZ6PL,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,right,right,left,left,right
A2XPQ8KYFKI6FD,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
A3862RIFFUV141,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
A1IU5OP7BBZHZ7,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,right,right,left,left,right
A11SX02CICZN85,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,right,left,right
A1NH9LK567B862,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,left,right,left,right
A1S88VQY8G8CNC,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,right
A3QS7M912JGKFD,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,left,left,left,left
APSN3KV49VLKX,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
A1Q7VWUBIJOK17,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,right
AISFU4P55HYEH,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
A3QZMGTVA4VO44,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,right
A3CAF7LTD3ORSG,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,left,left,right,left
A2XI3DX3IJ1TAV,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,right
A3169N2SCN3ENK,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,right,left,left
AL6TUFYAMT6U4,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,right,left,right
A1NF6PELRKACS9,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,right
A16FIPBHBYLFKY,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,right,left,right
A2UF2FRGVW4T89,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
A3O81LHBBI8NPK,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
ASWZO1WY1UHEP,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,right,left,left,left,right
A36LOA6VLJU157,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,left
A1KFK92GEFQ9F5,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,right
AMX5R6NLYNA2K,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
A314XJY8V1YL12,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
A22KRF782ELLB0,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,right,right,left,right,right
A32UE0WDFAUWBE,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,right
A2KJ983WWTEK4L,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,left,left
A3UUH3632AI3ZX,4f2dda223f_22.mp4,0014697d89_6.mp4,left,right,left,right,left,left,right,left,right,right
